key,dialogue_id,turn_index,speaker_role,raw_target,target,slot_types,spoken_digit_tags,is_digit_focus
utt_015708,dlg_02260,8,pilot,啊5207保持场高700报,啊5207保持场高700报,callsign|height|runway,,1
utt_015709,dlg_02261,1,pilot,5207发动机故障 请求紧急下降优先着陆,5207发动机故障 请求紧急下降优先着陆,callsign|height|runway,,1
utt_015710,dlg_02261,2,controller,5207收到 保持航向270 下降高度700,5207收到 保持航向270 下降高度700,callsign|height|runway,,1
utt_015711,dlg_02261,3,pilot,呃5207保持航向270 下降高度700,呃5207保持航向270 下降高度700,callsign|height|runway,,1
utt_015712,dlg_02261,4,controller,5207检查速度 起落架放好报,5207检查速度 起落架放好报,callsign|runway,,1
utt_015713,dlg_02261,5,pilot,5207起落架放好 请求着陆,5207起落架放好 请求着陆,callsign|runway,,1
utt_015714,dlg_02261,6,controller,5207可以着陆 地面静风,5207可以着陆 地面静风,callsign|runway|wind,,1
utt_015715,dlg_02262,1,pilot,5207发动机故障 请求紧急下降优先着陆,5207发动机故障 请求紧急下降优先着陆,callsign|height|runway,,1
utt_015716,dlg_02262,2,controller,5207收到 保持航向317 下降高度1500,5207收到 保持航向317 下降高度1500,callsign|height|qnh|runway,,1
utt_015717,dlg_02262,3,pilot,5207保持航向317 下降高度1500,5207保持航向317 下降高度1500,callsign|height|qnh|runway,,1
utt_015718,dlg_02262,4,controller,5207检查速度 起落架放好报,5207检查速度 起落架放好报,callsign|runway,,1
utt_015719,dlg_02262,5,pilot,5207起落架放好 请求着陆,5207起落架放好 请求着陆,callsign|runway,,1
utt_015720,dlg_02262,6,controller,5207可以着陆 地面静风,5207可以着陆 地面静风,callsign|runway|wind,,1
utt_015721,dlg_02263,1,pilot,6103发动机故障 请求紧急下降优先着陆,6103发动机故障 请求紧急下降优先着陆,callsign|height,,1
utt_015722,dlg_02263,2,controller,6103收到 保持航向317 下降高度1800,6103收到 保持航向317 下降高度1800,callsign|height|qnh,,1
utt_015723,dlg_02263,3,pilot,6103保持航向317 下降高度1800,6103保持航向317 下降高度1800,callsign|height|qnh,,1
utt_015724,dlg_02263,4,controller,6103检查速度 起落架放好报,6103检查速度 起落架放好报,callsign,,1
utt_015725,dlg_02263,5,pilot,6103起落架放好 请求着陆,6103起落架放好 请求着陆,callsign,,1
utt_015726,dlg_02263,6,controller,6103可以着陆 地面静风,6103可以着陆 地面静风,callsign|wind,,1
utt_015727,dlg_02264,1,pilot,4151请求进跑道,4151请求进跑道,callsign|runway,,1
utt_015728,dlg_02264,2,controller,4151检查好可以进跑道 跑道07,4151检查好可以进跑道 跑道07,callsign|runway,,1
utt_015729,dlg_02264,3,pilot,4151进跑道 跑道07,4151进跑道 跑道07,callsign|runway,,1
utt_015730,dlg_02264,4,pilot,啊4151请求起飞,啊4151请求起飞,callsign,,1
utt_015731,dlg_02264,5,controller,呃4151检查好可以起飞 90度3米每秒,呃4151检查好可以起飞 90度3米每秒,callsign|wind,,1
utt_015732,dlg_02264,6,pilot,4151明白 可以起飞,4151明白 可以起飞,callsign,,1
utt_015733,dlg_02264,7,controller,4151起飞后保持场高700报,4151起飞后保持场高700报,callsign|height,,1
utt_015734,dlg_02264,8,pilot,4151保持场高700报,4151保持场高700报,callsign|height,,1
utt_015735,dlg_02265,1,pilot,7816请求着陆条件,7816请求着陆条件,callsign,,1
utt_015736,dlg_02265,2,controller,7816着陆条件抄收 本场场压710 跑道17号 能见度大于2公里 云高317米 北风4米每秒,7816着陆条件抄收 本场场压710 跑道17号 能见度大于2公里 云高317米 北风4米每秒,callsign|height|qnh|runway|wind|weather,,1
utt_015737,dlg_02265,3,pilot,7816明白 场压710 跑道17号,7816明白 场压710 跑道17号,callsign|qnh|runway,,1
utt_015738,dlg_02265,4,pilot,7816请求下降高度,7816请求下降高度,callsign|height,,1
utt_015739,dlg_02265,5,controller,7816可以下降到标高900报,7816可以下降到标高900报,callsign|height,,1
utt_015740,dlg_02265,6,pilot,7816下降到标高900报,7816下降到标高900报,callsign|height,,1
utt_015741,dlg_02266,1,controller,302上标准气压1200 联系成都进近频率321.22,302上标准气压1200 联系成都进近频率321.22,callsign|frequency,,1
utt_015742,dlg_02266,2,pilot,302上标准气压1200 联系频率321.22,302上标准气压1200 联系频率321.22,callsign|frequency,,1
utt_015743,dlg_02266,3,pilot,成都进近302叫,成都进近302叫,callsign,,1
utt_015744,dlg_02266,4,controller,302成都进近回答 工作情况,302成都进近回答 工作情况,callsign,,1
utt_015745,dlg_02266,5,pilot,302标高1200 工作正常 预计进入时刻1018,302标高1200 工作正常 预计进入时刻1018,callsign|height,,1
utt_015746,dlg_02266,6,controller,302保持标高1200 飞越P101报,302保持标高1200 飞越P101报,callsign|height,,1
utt_015747,dlg_02266,7,pilot,302明白 飞越P101报,302明白 飞越P101报,callsign,,1
utt_015748,dlg_02267,1,pilot,4151起落架放好请求着陆,4151起落架放好请求着陆,callsign,,1
utt_015749,dlg_02267,2,controller,4151检查好起落架可以着陆 30度3-5米,4151检查好起落架可以着陆 30度3-5米,callsign,,1
utt_015750,dlg_02267,3,pilot,4151明白,4151明白,callsign,,1
utt_015751,dlg_02267,4,controller,好的4151一直向前滑 注意减速,好的4151一直向前滑 注意减速,callsign,,1
utt_015752,dlg_02267,5,pilot,41512号道脱离,41512号道脱离,callsign,,1
utt_015753,dlg_02267,6,controller,4151可以脱离 注意地面引导,4151可以脱离 注意地面引导,callsign,,1
utt_015754,dlg_02267,7,pilot,呃4151看到地面指挥请求脱波,呃4151看到地面指挥请求脱波,callsign,,1
utt_015755,dlg_02267,8,controller,好的4151可以脱波再见,好的4151可以脱波再见,callsign,,1
utt_015756,dlg_02268,1,controller,3201跑道入侵复飞,3201跑道入侵复飞,callsign|runway,,1
utt_015757,dlg_02268,2,pilot,3201复飞,3201复飞,callsign,,1
utt_015758,dlg_02268,3,controller,3201左转建立左航线 保持场高900,3201左转建立左航线 保持场高900,callsign|height,,1
utt_015759,dlg_02268,4,pilot,3201左转建立左航线 保持场高900,3201左转建立左航线 保持场高900,callsign|height,,1
utt_015760,dlg_02268,5,controller,3201二转弯报,3201二转弯报,callsign,,1
utt_015761,dlg_02268,6,pilot,3201二转弯报,3201二转弯报,callsign,,1
utt_015762,dlg_02269,1,pilot,302发动机故障 请求紧急下降优先着陆,302发动机故障 请求紧急下降优先着陆,callsign|height,,1
utt_015763,dlg_02269,2,controller,302收到 保持航向285 下降高度1200,302收到 保持航向285 下降高度1200,callsign|height,,1
utt_015764,dlg_02269,3,pilot,302保持航向285 下降高度1200,302保持航向285 下降高度1200,callsign|height,,1
utt_015765,dlg_02269,4,controller,302检查速度 起落架放好报,302检查速度 起落架放好报,callsign,,1
utt_015766,dlg_02269,5,pilot,302起落架放好 请求着陆,302起落架放好 请求着陆,callsign,,1
utt_015767,dlg_02269,6,controller,302可以着陆 地面静风,302可以着陆 地面静风,callsign|wind,,1
utt_015768,dlg_02270,1,pilot,啊302请求着陆条件,啊302请求着陆条件,callsign,,1
utt_015769,dlg_02270,2,controller,302着陆条件抄收 本场场压733.2 跑道17号 能见度6公里 云高128米 90度6-8米,302着陆条件抄收 本场场压733.2 跑道17号 能见度6公里 云高128米 90度6-8米,callsign|height|qnh|runway|weather,,1
utt_015770,dlg_02270,3,pilot,302明白 场压733.2 跑道17号,302明白 场压733.2 跑道17号,callsign|qnh|runway,,1
utt_015771,dlg_02270,4,pilot,好的302请求下降高度,好的302请求下降高度,callsign|height,,1
utt_015772,dlg_02270,5,controller,302可以下降到标高500报,302可以下降到标高500报,callsign|height,,1
utt_015773,dlg_02270,6,pilot,302下降到标高500报,302下降到标高500报,callsign|height,,1
utt_015774,dlg_02271,1,pilot,3201请求进跑道,3201请求进跑道,callsign|runway,,1
utt_015775,dlg_02271,2,controller,3201检查好可以进跑道 跑道15号,3201检查好可以进跑道 跑道15号,callsign|runway,,1
utt_015776,dlg_02271,3,pilot,3201进跑道 跑道15号,3201进跑道 跑道15号,callsign|runway,,1
utt_015777,dlg_02271,4,pilot,呃3201请求起飞,呃3201请求起飞,callsign,,1
utt_015778,dlg_02271,5,controller,3201检查好可以起飞 右侧风3-5米,3201检查好可以起飞 右侧风3-5米,callsign|wind,,1
utt_015779,dlg_02271,6,pilot,3201明白 可以起飞,3201明白 可以起飞,callsign,,1
utt_015780,dlg_02271,7,controller,3201起飞后保持场高15报,3201起飞后保持场高15报,callsign|height,,1
utt_015781,dlg_02271,8,pilot,3201保持场高15报,3201保持场高15报,callsign|height,,1
utt_015782,dlg_02272,1,controller,303上标准气压1500 联系进近频率119.6,303上标准气压1500 联系进近频率119.6,callsign|frequency,,1
utt_015783,dlg_02272,2,pilot,303上标准气压1500 联系频率119.6,303上标准气压1500 联系频率119.6,callsign|frequency,,1
utt_015784,dlg_02272,3,pilot,进近303叫,进近303叫,callsign,,1
utt_015785,dlg_02272,4,controller,303进近回答 工作情况,303进近回答 工作情况,callsign,,1
utt_015786,dlg_02272,5,pilot,好的303标高1500 工作正常 预计进入时刻1121,好的303标高1500 工作正常 预计进入时刻1121,callsign|height,,1
utt_015787,dlg_02272,6,controller,303保持标高1500 飞越P283报,303保持标高1500 飞越P283报,callsign|height,,1
utt_015788,dlg_02272,7,pilot,303明白 飞越P283报,303明白 飞越P283报,callsign,,1
utt_015789,dlg_02273,1,pilot,4018请求进跑道,4018请求进跑道,callsign|runway,,1
utt_015790,dlg_02273,2,controller,4018检查好可以进跑道 跑道03号,4018检查好可以进跑道 跑道03号,callsign|runway,,1
utt_015791,dlg_02273,3,pilot,4018进跑道 跑道03号,4018进跑道 跑道03号,callsign|runway,,1
utt_015792,dlg_02273,4,pilot,呃4018请求起飞,呃4018请求起飞,callsign,,1
utt_015793,dlg_02273,5,controller,4018检查好可以起飞 30度5米每秒,4018检查好可以起飞 30度5米每秒,callsign|wind,,1
utt_015794,dlg_02273,6,pilot,4018明白 可以起飞,4018明白 可以起飞,callsign,,1
utt_015795,dlg_02273,7,controller,4018起飞后保持场高12报,4018起飞后保持场高12报,callsign|height,,1
utt_015796,dlg_02273,8,pilot,4018保持场高12报,4018保持场高12报,callsign|height,,1
utt_015797,dlg_02274,1,pilot,5207起落架放好请求着陆,5207起落架放好请求着陆,callsign|runway,,1
utt_015798,dlg_02274,2,controller,5207检查好起落架可以着陆 317度4米每秒,5207检查好起落架可以着陆 317度4米每秒,callsign|qnh|runway|wind,,1
utt_015799,dlg_02274,3,pilot,5207明白,5207明白,callsign|runway,,1
utt_015800,dlg_02274,4,controller,5207一直向前滑 注意减速,5207一直向前滑 注意减速,callsign|runway,,1
utt_015801,dlg_02274,5,pilot,52075号道脱离,52075号道脱离,callsign|runway,,1
utt_015802,dlg_02274,6,controller,5207可以脱离 注意地面引导,5207可以脱离 注意地面引导,callsign|runway,,1
utt_015803,dlg_02274,7,pilot,5207看到地面指挥请求脱波,5207看到地面指挥请求脱波,callsign|runway,,1
utt_015804,dlg_02274,8,controller,呃5207可以脱波再见,呃5207可以脱波再见,callsign|runway,,1
utt_015805,dlg_02275,1,pilot,呃7816四转弯,呃7816四转弯,callsign,,1
utt_015806,dlg_02275,2,controller,7816四转弯报 收到,7816四转弯报 收到,callsign,,1
utt_015807,dlg_02275,3,controller,7816继续下降高度,7816继续下降高度,callsign|height,,1
utt_015808,dlg_02275,4,pilot,7816继续下降高度,7816继续下降高度,callsign|height,,1
utt_015809,dlg_02275,5,controller,7816起落架放好二转弯报,7816起落架放好二转弯报,callsign,,1
utt_015810,dlg_02275,6,pilot,7816明白 二转弯报,7816明白 二转弯报,callsign,,1
utt_015811,dlg_02276,1,controller,5207跑道入侵复飞,5207跑道入侵复飞,callsign|runway,,1
utt_015812,dlg_02276,2,pilot,5207复飞,5207复飞,callsign|runway,,1
utt_015813,dlg_02276,3,controller,5207左转建立左航线 保持场高1500,5207左转建立左航线 保持场高1500,callsign|height|runway,,1
utt_015814,dlg_02276,4,pilot,5207左转建立左航线 保持场高1500,5207左转建立左航线 保持场高1500,callsign|height|runway,,1
utt_015815,dlg_02276,5,controller,5207三转弯报,5207三转弯报,callsign|runway,,1
utt_015816,dlg_02276,6,pilot,5207三转弯报,5207三转弯报,callsign|runway,,1
utt_015817,dlg_02277,1,pilot,成都进近303叫,成都进近303叫,callsign,,1
utt_015818,dlg_02277,2,controller,303成都进近收到声音好,303成都进近收到声音好,callsign,,1
utt_015819,dlg_02277,3,pilot,303请求开车,303请求开车,callsign,,1
utt_015820,dlg_02277,4,controller,303检查好可以开车 场压710 应答机7000,303检查好可以开车 场压710 应答机7000,callsign|qnh,,1
utt_015821,dlg_02277,5,pilot,呃303明白 场压710 应答机7000,呃303明白 场压710 应答机7000,callsign|qnh,,1
utt_015822,dlg_02277,6,pilot,303请求滑出,303请求滑出,callsign,,1
utt_015823,dlg_02277,7,controller,303可以滑出 滑行注意观察,303可以滑出 滑行注意观察,callsign,,1
utt_015824,dlg_02277,8,pilot,303明白,303明白,callsign,,1
utt_015825,dlg_02278,1,pilot,301请求进跑道,301请求进跑道,callsign|runway,,1
utt_015826,dlg_02278,2,controller,301检查好可以进跑道 跑道07,301检查好可以进跑道 跑道07,callsign|runway,,1
utt_015827,dlg_02278,3,pilot,啊301进跑道 跑道07,啊301进跑道 跑道07,callsign|runway,,1
utt_015828,dlg_02278,4,pilot,301请求起飞,301请求起飞,callsign,,1
utt_015829,dlg_02278,5,controller,301检查好可以起飞 左侧风3米每秒,301检查好可以起飞 左侧风3米每秒,callsign|wind,,1
utt_015830,dlg_02278,6,pilot,301明白 可以起飞,301明白 可以起飞,callsign,,1
utt_015831,dlg_02278,7,controller,301起飞后保持场高12报,301起飞后保持场高12报,callsign|height,,1
utt_015832,dlg_02278,8,pilot,301保持场高12报,301保持场高12报,callsign|height,,1
utt_015833,dlg_02279,1,pilot,塔台301叫,塔台301叫,callsign,,1
utt_015834,dlg_02279,2,controller,301塔台收到声音好,301塔台收到声音好,callsign,,1
utt_015835,dlg_02279,3,pilot,301请求开车,301请求开车,callsign,,1
utt_015836,dlg_02279,4,controller,301检查好可以开车 场压733.9 应答机3107,301检查好可以开车 场压733.9 应答机3107,callsign|qnh|runway,,1
utt_015837,dlg_02279,5,pilot,301明白 场压733.9 应答机3107,301明白 场压733.9 应答机3107,callsign|qnh|runway,,1
utt_015838,dlg_02279,6,pilot,301请求滑出,301请求滑出,callsign,,1
utt_015839,dlg_02279,7,controller,301可以滑出 滑行注意观察,301可以滑出 滑行注意观察,callsign,,1
utt_015840,dlg_02279,8,pilot,301明白,301明白,callsign,,1
utt_015841,dlg_02280,1,pilot,8723起落架放好请求着陆,8723起落架放好请求着陆,callsign,,1
utt_015842,dlg_02280,2,controller,8723检查好起落架可以着陆 北风3米每秒,8723检查好起落架可以着陆 北风3米每秒,callsign|wind,,1
utt_015843,dlg_02280,3,pilot,8723明白,8723明白,callsign,,1
utt_015844,dlg_02280,4,controller,好的8723一直向前滑 注意减速,好的8723一直向前滑 注意减速,callsign,,1
utt_015845,dlg_02280,5,pilot,87233号道脱离,87233号道脱离,callsign,,1
utt_015846,dlg_02280,6,controller,好的8723可以脱离 注意地面引导,好的8723可以脱离 注意地面引导,callsign,,1
utt_015847,dlg_02280,7,pilot,8723看到地面指挥请求脱波,8723看到地面指挥请求脱波,callsign,,1
utt_015848,dlg_02280,8,controller,8723可以脱波再见,8723可以脱波再见,callsign,,1
utt_015849,dlg_02281,1,pilot,进近7816叫,进近7816叫,callsign,,1
utt_015850,dlg_02281,2,controller,7816进近收到声音好,7816进近收到声音好,callsign,,1
utt_015851,dlg_02281,3,pilot,7816请求开车,7816请求开车,callsign,,1
utt_015852,dlg_02281,4,controller,7816检查好可以开车 场压710 应答机4017,7816检查好可以开车 场压710 应答机4017,callsign|qnh,,1
utt_015853,dlg_02281,5,pilot,7816明白 场压710 应答机4017,7816明白 场压710 应答机4017,callsign|qnh,,1
